policy_id,customer_id,agent_id,policy_type,issue_date,premium_amount,sum_insured,policy_status,channel,state,free_look_period_days,free_look_cancelled,backdated_flag,premium_actually_collected,fraud_flag,fraud_type
POL000747,CUST003085,AGT00134,Auto,25-03-2026,21232,1082832,Active,Agent,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000748,CUST002170,AGT00231,Property,03-08-2025,22354,1296532,Active,Agent,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000749,CUST000144,AGT00320,Health,26-03-2023,17120,1010080,Cancelled,Agent,Maharashtra,15,FALSE,FALSE,TRUE,FALSE,None
POL000750,CUST002732,AGT00072,Property,16-01-2025,30114,1776726,Active,Online,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000751,CUST002503,AGT00159,Property,03-09-2025,27039,1162677,Matured,Agent,Punjab,15,FALSE,FALSE,TRUE,FALSE,None
POL000752,CUST002416,AGT00149,Travel,19-01-2022,4233,160854,Cancelled,Agent,Nagaland,15,TRUE,FALSE,TRUE,TRUE,Free-Look Period Abuse
POL000753,CUST000759,AGT00194,Property,05-06-2026,29146,845234,Active,Agent,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000754,CUST000247,AGT00309,Auto,04-02-2025,8351,167020,Active,Agent,Madhya Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000755,CUST002971,AGT00207,Property,21-01-2026,21096,970416,Matured,Broker,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000756,CUST003117,AGT00325,Travel,07-11-2022,3939,228462,Lapsed,Online,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000757,CUST000765,AGT00195,Travel,16-02-2023,14722,706656,Active,Agent,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000758,CUST002423,AGT00228,Auto,12-01-2024,10946,547300,Lapsed,Agent,Andhra Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000759,CUST001315,AGT00165,Life,16-09-2023,69282,2355588,Active,Broker,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000760,CUST000207,AGT00313,Auto,02-01-2024,7302,189852,Active,Agent,Manipur,15,FALSE,FALSE,TRUE,FALSE,None
POL000761,CUST002019,AGT00353,Auto,27-09-2023,4543,222607,Active,Bancassurance,Kerala,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000762,CUST002567,AGT00241,Life,13-05-2023,26070,1355640,Cancelled,Agent,Mizoram,15,FALSE,FALSE,TRUE,FALSE,None
POL000763,CUST002290,AGT00312,Travel,01-09-2022,6137,190247,Active,Agent,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000764,CUST003186,AGT00019,Health,21-11-2023,46515,1907115,Active,Online,Andhra Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000765,CUST002867,AGT00345,Property,31-07-2023,35864,1111784,Active,Broker,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000766,CUST002350,AGT00074,Auto,04-11-2025,16719,417975,Active,Agent,Jharkhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000767,CUST003168,AGT00100,Auto,30-05-2023,20565,1089945,Active,Agent,Karnataka,15,FALSE,FALSE,TRUE,FALSE,None
POL000768,CUST001318,AGT00016,Health,26-07-2022,44432,710912,Active,Agent,Bihar,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000769,CUST000701,AGT00369,Health,05-08-2024,51150,818400,Active,Bancassurance,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000770,CUST000288,AGT00327,Property,29-01-2023,5297,227771,Matured,Online,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000771,CUST002202,AGT00349,Auto,10-11-2024,7536,444624,Active,Agent,Mizoram,15,FALSE,FALSE,TRUE,FALSE,None
POL000772,CUST001594,AGT00325,Health,31-03-2026,17427,662226,Active,Agent,Andhra Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000773,CUST002471,AGT00183,Health,28-09-2025,45251,1719538,Active,Agent,Punjab,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000774,CUST000850,AGT00353,Auto,19-12-2023,13206,396180,Active,Agent,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000775,CUST000050,AGT00370,Travel,21-07-2022,7503,337635,Cancelled,Agent,Arunachal Pradesh,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000776,CUST001231,AGT00191,Health,30-04-2022,30165,1719405,Active,Online,Rajasthan,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000777,CUST002612,AGT00069,Health,31-07-2026,6749,155227,Cancelled,Agent,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000778,CUST002902,AGT00250,Property,24-01-2023,7860,322260,Lapsed,Agent,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000779,CUST002931,AGT00371,Auto,10-04-2026,16055,883025,Lapsed,Online,Meghalaya,15,FALSE,FALSE,TRUE,FALSE,None
POL000780,CUST002710,AGT00333,Property,22-08-2022,24523,686644,Active,Agent,Madhya Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000781,CUST002613,AGT00330,Auto,15-07-2026,4733,279247,Active,Agent,Arunachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000782,CUST002261,AGT00357,Auto,25-08-2023,11861,462579,Cancelled,Agent,Tamil Nadu,15,TRUE,FALSE,TRUE,FALSE,None
POL000783,CUST003138,AGT00340,Travel,05-09-2025,10183,580431,Cancelled,Agent,Tamil Nadu,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000784,CUST001909,AGT00299,Property,13-12-2023,26326,1526908,Active,Broker,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000785,CUST002859,AGT00271,Health,08-09-2024,20412,734832,Active,Online,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000786,CUST002898,AGT00104,Life,18-04-2025,37367,1830983,Active,Agent,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000787,CUST001687,AGT00234,Travel,06-05-2024,4274,200878,Lapsed,Agent,Arunachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000788,CUST001741,AGT00196,Auto,23-10-2025,15905,652105,Lapsed,Agent,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000789,CUST001344,AGT00330,Auto,17-03-2022,24601,1328454,Active,Online,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000790,CUST001791,AGT00187,Health,11-10-2023,23041,921640,Active,Online,Andhra Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000791,CUST002929,AGT00048,Auto,12-10-2023,24563,810579,Active,Agent,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000792,CUST001961,AGT00001,Auto,11-05-2023,11187,660033,Active,Agent,Tamil Nadu,15,FALSE,FALSE,TRUE,FALSE,None
POL000793,CUST001089,AGT00254,Property,26-03-2026,35928,1904184,Lapsed,Agent,Meghalaya,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000794,CUST001156,AGT00206,Auto,09-05-2025,18667,1101353,Cancelled,Online,Punjab,15,FALSE,FALSE,TRUE,FALSE,None
POL000795,CUST002382,AGT00126,Property,09-04-2024,39330,1573200,Active,Broker,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000796,CUST000032,AGT00066,Health,01-10-2025,52156,1043120,Active,Bancassurance,Manipur,15,FALSE,FALSE,TRUE,FALSE,None
POL000797,CUST000868,AGT00177,Health,28-04-2023,46644,792948,Lapsed,Agent,Meghalaya,15,FALSE,FALSE,TRUE,FALSE,None
POL000798,CUST002946,AGT00037,Life,27-05-2025,124720,2494400,Matured,Online,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000799,CUST001267,AGT00129,Health,19-12-2024,34665,1455930,Matured,Online,Meghalaya,15,FALSE,FALSE,TRUE,FALSE,None
POL000800,CUST001216,AGT00144,Auto,17-09-2024,22133,376261,Cancelled,Bancassurance,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000801,CUST001166,AGT00177,Auto,11-09-2023,4948,133596,Active,Agent,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000802,CUST001684,AGT00177,Property,04-07-2023,7657,206739,Lapsed,Online,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000803,CUST000601,AGT00100,Auto,08-10-2023,11251,303777,Cancelled,Agent,Tripura,15,FALSE,FALSE,TRUE,FALSE,None
POL000804,CUST002026,AGT00326,Auto,29-05-2025,11092,166380,Lapsed,Online,Nagaland,15,FALSE,FALSE,TRUE,FALSE,None
POL000805,CUST001585,AGT00136,Travel,17-05-2023,2349,126846,Active,Agent,Uttar Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000806,CUST000988,AGT00088,Travel,02-03-2025,3986,203286,Matured,Broker,Bihar,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000807,CUST001215,AGT00069,Health,25-04-2024,8571,385695,Active,Broker,Arunachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000808,CUST001966,AGT00124,Auto,22-02-2022,18776,582056,Active,Agent,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000809,CUST002647,AGT00023,Life,26-03-2023,17449,401327,Active,Online,Andhra Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000810,CUST001440,AGT00008,Property,03-03-2022,9983,588997,Active,Agent,Punjab,15,FALSE,FALSE,TRUE,FALSE,None
POL000811,CUST000520,AGT00228,Auto,12-11-2024,10482,283014,Active,Agent,Tamil Nadu,15,FALSE,FALSE,TRUE,FALSE,None
POL000812,CUST001759,AGT00233,Auto,13-02-2022,19679,1003629,Active,Agent,Chhattisgarh,15,FALSE,FALSE,TRUE,FALSE,None
POL000813,CUST000869,AGT00198,Property,30-03-2024,6912,193536,Lapsed,Agent,Tamil Nadu,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000814,CUST002064,AGT00292,Travel,01-05-2026,12679,316975,Lapsed,Broker,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000815,CUST001832,AGT00010,Property,21-10-2023,18332,714948,Lapsed,Agent,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000816,CUST001130,AGT00358,Auto,29-12-2023,11788,530460,Active,Online,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000817,CUST000283,AGT00034,Health,01-05-2024,7774,217672,Lapsed,Broker,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000818,CUST003176,AGT00253,Life,16-02-2022,29912,628152,Active,Bancassurance,Chhattisgarh,15,FALSE,FALSE,TRUE,FALSE,None
POL000819,CUST000361,AGT00051,Auto,30-03-2024,13790,524020,Active,Broker,Assam,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000820,CUST001059,AGT00337,Auto,13-11-2024,16846,842300,Active,Agent,Maharashtra,15,FALSE,FALSE,TRUE,FALSE,None
POL000821,CUST002161,AGT00193,Auto,30-03-2022,7714,431984,Cancelled,Broker,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000822,CUST002356,AGT00028,Health,12-04-2025,46133,2583448,Active,Agent,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000823,CUST001935,AGT00232,Health,19-05-2026,19689,1141962,Active,Bancassurance,Bihar,15,FALSE,FALSE,TRUE,FALSE,None
POL000824,CUST000959,AGT00003,Property,16-02-2025,8684,477620,Active,Online,Arunachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000825,CUST001077,AGT00299,Property,05-01-2024,11854,201518,Cancelled,Broker,Manipur,15,TRUE,FALSE,TRUE,TRUE,Free-Look Period Abuse
POL000826,CUST001105,AGT00246,Travel,27-06-2022,11636,674888,Matured,Agent,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000827,CUST001640,AGT00083,Property,15-10-2024,21946,877840,Matured,Online,Tamil Nadu,15,FALSE,FALSE,TRUE,FALSE,None
POL000828,CUST002882,AGT00143,Auto,27-09-2025,13101,524040,Active,Broker,Arunachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000829,CUST001393,AGT00002,Auto,11-05-2026,21631,324465,Active,Broker,Karnataka,15,FALSE,FALSE,TRUE,FALSE,None
POL000830,CUST002290,AGT00259,Health,18-12-2024,5867,170143,Active,Agent,Bihar,15,FALSE,FALSE,TRUE,FALSE,None
POL000831,CUST000031,AGT00124,Auto,19-06-2024,7516,187900,Lapsed,Bancassurance,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000832,CUST000704,AGT00214,Travel,14-03-2023,14246,726546,Cancelled,Agent,Nagaland,15,TRUE,FALSE,TRUE,FALSE,None
POL000833,CUST000869,AGT00367,Auto,22-12-2025,19217,403557,Active,Online,Himachal Pradesh,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000834,CUST001385,AGT00115,Auto,02-03-2023,20932,544232,Active,Online,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000835,CUST000233,AGT00376,Health,25-08-2024,13787,716924,Active,Agent,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000836,CUST001058,AGT00237,Health,05-11-2025,59916,1018572,Active,Agent,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000837,CUST001267,AGT00093,Life,01-05-2023,104742,5865552,Active,Broker,Punjab,15,FALSE,FALSE,TRUE,FALSE,None
POL000838,CUST000951,AGT00165,Health,23-04-2025,17056,682240,Active,Agent,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000839,CUST000059,AGT00281,Auto,02-05-2026,19319,850036,Active,Agent,Andhra Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000840,CUST002819,AGT00170,Auto,05-04-2023,22446,1032516,Matured,Broker,Karnataka,15,FALSE,FALSE,TRUE,FALSE,None
POL000841,CUST003150,AGT00024,Travel,09-07-2024,7155,357750,Active,Broker,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000842,CUST002766,AGT00066,Auto,30-01-2025,10975,647525,Active,Online,Sikkim,15,FALSE,FALSE,TRUE,FALSE,None
POL000843,CUST000302,AGT00302,Auto,29-04-2026,22436,1144236,Matured,Agent,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000844,CUST002851,AGT00245,Health,04-11-2024,36899,1180768,Cancelled,Agent,Karnataka,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000845,CUST002945,AGT00213,Auto,18-01-2024,13511,202665,Active,Online,Tamil Nadu,15,FALSE,FALSE,TRUE,FALSE,None
POL000846,CUST002046,AGT00065,Health,20-02-2022,25754,901390,Lapsed,Online,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000847,CUST002160,AGT00320,Life,05-11-2022,26073,1095066,Active,Online,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000848,CUST001924,AGT00368,Property,23-11-2024,22599,677970,Lapsed,Broker,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000849,CUST000317,AGT00010,Life,18-07-2026,38365,1611330,Matured,Agent,Kerala,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000850,CUST001889,AGT00027,Auto,01-10-2024,4753,171108,Active,Agent,Mizoram,15,FALSE,FALSE,TRUE,FALSE,None
POL000851,CUST001169,AGT00338,Health,01-06-2026,56278,1857174,Active,Bancassurance,Andhra Pradesh,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000852,CUST002716,AGT00311,Auto,27-09-2023,13220,198300,Cancelled,Online,Sikkim,15,TRUE,FALSE,TRUE,TRUE,Free-Look Period Abuse
POL000853,CUST000690,AGT00232,Auto,24-07-2022,21038,946710,Active,Online,Madhya Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000854,CUST001882,AGT00362,Health,10-01-2024,25577,1432312,Active,Bancassurance,Maharashtra,15,FALSE,FALSE,TRUE,FALSE,None
POL000855,CUST001954,AGT00244,Auto,29-12-2024,7841,376368,Lapsed,Bancassurance,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000856,CUST000018,AGT00085,Life,07-06-2025,34154,1844316,Active,Online,Sikkim,15,FALSE,FALSE,TRUE,FALSE,None
POL000857,CUST001179,AGT00276,Life,12-02-2026,33650,673000,Active,Agent,Sikkim,15,FALSE,FALSE,TRUE,FALSE,None
POL000858,CUST001530,AGT00244,Property,17-06-2023,6270,263340,Active,Bancassurance,Arunachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000859,CUST000778,AGT00374,Property,18-04-2022,30091,511547,Active,Online,Assam,15,FALSE,FALSE,TRUE,FALSE,None
POL000860,CUST000360,AGT00084,Auto,25-05-2024,7417,333765,Active,Agent,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000861,CUST000332,AGT00225,Health,18-06-2025,9574,287220,Active,Online,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000862,CUST001942,AGT00299,Auto,08-09-2022,24019,744589,Lapsed,Agent,Tripura,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000863,CUST000528,AGT00130,Health,15-05-2022,36241,2101978,Active,Broker,Mizoram,15,FALSE,FALSE,TRUE,FALSE,None
POL000864,CUST002060,AGT00144,Auto,18-01-2025,22267,912947,Cancelled,Agent,Chhattisgarh,15,TRUE,FALSE,TRUE,TRUE,Free-Look Period Abuse
POL000865,CUST001099,AGT00338,Auto,03-06-2026,3448,131024,Active,Broker,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000866,CUST000212,AGT00151,Health,03-01-2026,29737,1011058,Matured,Broker,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000867,CUST001715,AGT00234,Life,20-11-2023,46652,2145992,Lapsed,Broker,Assam,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000868,CUST002689,AGT00339,Life,14-08-2025,92244,4519956,Active,Online,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000869,CUST002331,AGT00082,Health,11-02-2023,57330,1547910,Active,Broker,Manipur,15,FALSE,FALSE,TRUE,FALSE,None
POL000870,CUST002828,AGT00372,Health,24-08-2025,10546,601122,Active,Agent,Arunachal Pradesh,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000871,CUST001054,AGT00263,Health,12-04-2022,58642,1993828,Matured,Agent,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000872,CUST001033,AGT00188,Life,16-10-2025,60443,967088,Active,Broker,Punjab,15,FALSE,FALSE,TRUE,FALSE,None
POL000873,CUST001333,AGT00162,Auto,06-07-2026,3294,59292,Active,Agent,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000874,CUST001334,AGT00367,Life,24-11-2023,63919,2620679,Active,Agent,Tamil Nadu,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000875,CUST002725,AGT00080,Health,28-06-2026,56132,2189148,Cancelled,Agent,Mizoram,15,FALSE,FALSE,TRUE,FALSE,None
POL000876,CUST002753,AGT00119,Auto,01-04-2026,19074,343332,Active,Agent,Maharashtra,15,FALSE,FALSE,TRUE,FALSE,None
POL000877,CUST002474,AGT00118,Auto,20-06-2026,16049,738254,Active,Broker,Goa,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000878,CUST001841,AGT00111,Auto,09-08-2025,5816,180296,Active,Online,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000879,CUST001796,AGT00178,Health,15-03-2025,38597,578955,Cancelled,Agent,Telangana,15,TRUE,FALSE,TRUE,FALSE,None
POL000880,CUST001728,AGT00375,Property,08-02-2023,14543,683521,Active,Broker,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000881,CUST000591,AGT00339,Auto,24-03-2024,4737,208428,Active,Agent,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000882,CUST001715,AGT00125,Health,22-10-2024,51328,975232,Cancelled,Broker,Andhra Pradesh,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000883,CUST002139,AGT00158,Travel,16-02-2025,9380,243880,Cancelled,Agent,Jharkhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000884,CUST000456,AGT00251,Auto,04-05-2024,20606,1071512,Lapsed,Online,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000885,CUST000444,AGT00005,Auto,18-06-2026,17230,792580,Active,Agent,Nagaland,15,FALSE,FALSE,TRUE,FALSE,None
POL000886,CUST000079,AGT00312,Auto,29-04-2025,14434,750568,Lapsed,Agent,Kerala,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000887,CUST001499,AGT00337,Life,23-10-2024,67516,2092996,Active,Broker,Bihar,15,FALSE,FALSE,TRUE,FALSE,None
POL000888,CUST000927,AGT00328,Life,30-07-2024,78490,4630910,Active,Agent,Karnataka,15,FALSE,FALSE,FALSE,TRUE,Fake Policy - No Premium Collected
POL000889,CUST002151,AGT00143,Health,17-10-2024,17803,961362,Matured,Bancassurance,Manipur,15,FALSE,FALSE,TRUE,FALSE,None
POL000890,CUST000623,AGT00176,Travel,19-02-2026,8676,399096,Cancelled,Online,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000891,CUST001480,AGT00004,Life,05-07-2026,20402,775276,Active,Agent,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000892,CUST003038,AGT00151,Auto,26-06-2022,20170,524420,Cancelled,Online,Tamil Nadu,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000893,CUST000234,AGT00176,Life,04-07-2025,127764,5749380,Matured,Agent,Assam,15,FALSE,FALSE,TRUE,FALSE,None
POL000894,CUST001618,AGT00346,Auto,22-05-2024,24830,819390,Active,Online,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000895,CUST002692,AGT00340,Life,07-04-2026,39050,1679150,Active,Bancassurance,Manipur,15,FALSE,FALSE,TRUE,FALSE,None
POL000896,CUST002031,AGT00369,Auto,22-04-2023,4986,174510,Lapsed,Agent,Assam,15,FALSE,FALSE,TRUE,FALSE,None
POL000897,CUST002838,AGT00338,Life,02-02-2023,58093,2323720,Active,Online,Bihar,15,FALSE,FALSE,TRUE,FALSE,None
POL000898,CUST000387,AGT00002,Auto,28-02-2026,12070,506940,Active,Agent,Assam,15,FALSE,FALSE,TRUE,FALSE,None
POL000899,CUST002895,AGT00242,Property,08-08-2022,11799,365769,Lapsed,Online,Goa,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000900,CUST001635,AGT00023,Auto,22-06-2022,18548,426604,Active,Agent,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000901,CUST000038,AGT00106,Life,06-01-2024,141510,4952850,Active,Agent,Assam,15,FALSE,FALSE,TRUE,FALSE,None
POL000902,CUST001185,AGT00217,Auto,14-11-2025,11262,540576,Active,Bancassurance,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000903,CUST001486,AGT00262,Travel,17-05-2023,13663,341575,Active,Agent,Karnataka,15,FALSE,FALSE,TRUE,FALSE,None
POL000904,CUST001968,AGT00248,Property,20-05-2026,15101,513434,Matured,Online,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000905,CUST001473,AGT00014,Auto,31-01-2024,9701,514153,Lapsed,Online,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000906,CUST003189,AGT00038,Travel,07-07-2025,2235,67050,Active,Online,Andhra Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000907,CUST000241,AGT00048,Health,11-05-2022,17504,752672,Matured,Online,Tripura,15,FALSE,FALSE,TRUE,FALSE,None
POL000908,CUST001050,AGT00033,Life,10-02-2025,33634,504510,Matured,Online,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000909,CUST001672,AGT00070,Life,08-03-2024,68403,2188896,Active,Agent,Uttar Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000910,CUST000562,AGT00257,Auto,09-03-2024,6582,236952,Matured,Bancassurance,Andhra Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000911,CUST002000,AGT00317,Travel,18-07-2024,14211,312642,Active,Broker,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000912,CUST000806,AGT00152,Auto,24-12-2023,23581,495201,Active,Agent,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000913,CUST001930,AGT00258,Auto,09-11-2024,12821,500019,Active,Agent,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000914,CUST002346,AGT00077,Property,03-08-2022,37945,1669580,Lapsed,Broker,Manipur,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000915,CUST000805,AGT00370,Life,26-08-2025,43423,2084304,Cancelled,Bancassurance,Assam,15,TRUE,FALSE,TRUE,TRUE,Free-Look Period Abuse
POL000916,CUST002202,AGT00135,Auto,28-06-2025,7288,422704,Lapsed,Bancassurance,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000917,CUST002780,AGT00324,Auto,03-05-2023,4085,224675,Lapsed,Broker,Haryana,15,FALSE,FALSE,TRUE,FALSE,None
POL000918,CUST001676,AGT00362,Life,06-11-2025,64963,1624075,Active,Agent,Jharkhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000919,CUST002516,AGT00331,Auto,03-12-2025,18600,539400,Active,Bancassurance,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000920,CUST002097,AGT00023,Travel,18-07-2025,5934,290766,Active,Broker,Sikkim,15,FALSE,FALSE,TRUE,FALSE,None
POL000921,CUST001678,AGT00246,Life,01-12-2025,149316,5524692,Active,Agent,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000922,CUST000046,AGT00044,Auto,02-05-2025,11810,696790,Active,Agent,West Bengal,15,FALSE,FALSE,TRUE,FALSE,None
POL000923,CUST002828,AGT00001,Health,04-01-2026,55400,1939000,Active,Agent,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000924,CUST001652,AGT00015,Health,09-11-2022,55319,2323398,Active,Online,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000925,CUST000082,AGT00350,Health,20-03-2022,41258,1113966,Active,Agent,Tripura,15,FALSE,FALSE,TRUE,FALSE,None
POL000926,CUST003116,AGT00346,Property,29-06-2022,16367,785616,Active,Agent,Telangana,15,FALSE,FALSE,TRUE,FALSE,None
POL000927,CUST003003,AGT00087,Travel,30-09-2024,8739,454428,Cancelled,Agent,Chhattisgarh,15,FALSE,FALSE,TRUE,FALSE,None
POL000928,CUST002321,AGT00204,Health,06-11-2023,50930,1018600,Matured,Agent,Jharkhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000929,CUST002442,AGT00367,Health,14-01-2022,23281,1350298,Cancelled,Agent,Arunachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000930,CUST001810,AGT00188,Auto,08-05-2024,21733,391194,Active,Broker,Madhya Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000931,CUST000790,AGT00149,Life,03-09-2022,115771,2199649,Cancelled,Agent,Tamil Nadu,15,TRUE,FALSE,TRUE,TRUE,Free-Look Period Abuse
POL000932,CUST000595,AGT00183,Life,03-11-2024,137026,7399404,Lapsed,Bancassurance,Jharkhand,15,FALSE,FALSE,TRUE,FALSE,None
