claim_id,policy_id,customer_id,agent_id,claim_type,incident_date,claim_date,days_policy_to_incident,claim_amount,approved_amount,claim_status,num_claims_filed_by_customer,police_report_filed,witness_count,documents_altered_flag,fraud_flag,fraud_type
CLM000668,POL000914,CUST002346,AGT00077,Fire/Theft/Damage,04-12-2022,01-01-2023,123,1481686,1152054,Approved,3,FALSE,1,FALSE,FALSE,None
CLM000669,POL000090,CUST000389,AGT00068,Vehicle Damage/Accident,16-07-2025,04-08-2025,38,69701,67122,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000670,POL000496,CUST002348,AGT00257,Vehicle Damage/Accident,23-04-2025,27-04-2025,247,150169,134063,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000671,POL000661,CUST000176,AGT00016,Fire/Theft/Damage,02-04-2022,06-04-2022,25,758329,633183,Partially Approved,1,FALSE,3,FALSE,FALSE,None
CLM000672,POL000960,CUST000552,AGT00172,Vehicle Damage/Accident,27-06-2022,10-07-2022,35,36311,9552,Rejected,2,FALSE,2,FALSE,TRUE,Staged Accident
CLM000673,POL000924,CUST001652,AGT00015,Hospitalization,22-07-2023,19-08-2023,255,1942349,245536,Rejected,3,FALSE,0,TRUE,TRUE,Fake Supporting Documents
CLM000674,POL000724,CUST002976,AGT00280,Fire/Theft/Damage,07-05-2026,01-06-2026,264,766863,643915,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000675,POL000116,CUST002106,AGT00172,Vehicle Damage/Accident,30-04-2026,11-05-2026,281,674774,544738,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000676,POL000685,CUST001565,AGT00366,Vehicle Damage/Accident,28-03-2025,18-04-2025,62,271575,55423,Under Investigation,2,TRUE,1,TRUE,TRUE,Fake Supporting Documents
CLM000677,POL000020,CUST001446,AGT00208,Death Claim,26-08-2025,28-08-2025,362,1608631,388190,Under Investigation,1,FALSE,3,TRUE,TRUE,Fake Supporting Documents
CLM000678,POL000891,CUST001480,AGT00004,Death Claim,20-02-2027,26-02-2027,230,359969,260362,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000679,POL000132,CUST001668,AGT00129,Vehicle Damage/Accident,26-06-2025,08-07-2025,323,276330,196526,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000680,POL000292,CUST002382,AGT00051,Death Claim,07-10-2024,30-10-2024,221,205064,154255,Partially Approved,1,FALSE,1,FALSE,FALSE,None
CLM000681,POL000354,CUST002061,AGT00146,Death Claim,05-01-2025,13-01-2025,155,556643,431671,Approved,3,TRUE,1,FALSE,FALSE,None
CLM000682,POL000237,CUST000689,AGT00340,Vehicle Damage/Accident,16-06-2026,21-06-2026,20,133522,14033,Rejected,2,FALSE,3,FALSE,TRUE,Early Claim Fraud
CLM000683,POL000589,CUST002542,AGT00334,Fire/Theft/Damage,19-07-2025,12-08-2025,223,73882,29004,Under Investigation,2,TRUE,2,FALSE,TRUE,Multiple/Duplicate Claims
CLM000684,POL000223,CUST002567,AGT00254,Vehicle Damage/Accident,19-03-2025,12-04-2025,211,104757,103446,Partially Approved,2,TRUE,0,FALSE,FALSE,None
CLM000685,POL000436,CUST002575,AGT00316,Trip Cancellation/Medical,03-05-2024,23-05-2024,67,35173,28205,Partially Approved,3,FALSE,0,FALSE,FALSE,None
CLM000686,POL000638,CUST000850,AGT00047,Fire/Theft/Damage,31-05-2025,23-06-2025,239,415839,341204,Approved,1,TRUE,3,FALSE,FALSE,None
CLM000687,POL000039,CUST002836,AGT00109,Vehicle Damage/Accident,16-09-2024,14-10-2024,143,229110,4592,Under Investigation,3,TRUE,2,FALSE,TRUE,Exaggerated Claim Amount
CLM000688,POL000327,CUST001628,AGT00161,Fire/Theft/Damage,27-05-2025,25-06-2025,147,235761,205906,Approved,6,TRUE,3,FALSE,FALSE,None
CLM000689,POL000209,CUST001130,AGT00262,Vehicle Damage/Accident,10-10-2023,19-10-2023,82,165218,141817,Partially Approved,6,TRUE,1,FALSE,FALSE,None
CLM000690,POL000106,CUST001976,AGT00034,Vehicle Damage/Accident,27-05-2025,22-06-2025,22,117637,102658,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000691,POL000652,CUST001362,AGT00250,Hospitalization,24-09-2024,28-09-2024,44,629637,551083,Partially Approved,8,TRUE,2,FALSE,FALSE,None
CLM000692,POL000249,CUST000412,AGT00150,Fire/Theft/Damage,04-02-2023,13-02-2023,263,374160,347864,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000693,POL000567,CUST002903,AGT00320,Trip Cancellation/Medical,21-12-2023,02-01-2024,57,34231,30822,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000694,POL000630,CUST001048,AGT00192,Hospitalization,15-05-2025,19-05-2025,0,1059967,1046393,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000695,POL000862,CUST001942,AGT00299,Vehicle Damage/Accident,20-07-2025,06-08-2025,1046,311409,68699,Partially Approved,2,TRUE,0,TRUE,TRUE,Fake Supporting Documents
CLM000696,POL000688,CUST002755,AGT00265,Vehicle Damage/Accident,03-03-2025,23-03-2025,42,75559,62455,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000697,POL000354,CUST002061,AGT00146,Death Claim,10-02-2025,12-02-2025,191,203588,144693,Approved,3,TRUE,2,FALSE,FALSE,None
CLM000698,POL000470,CUST001715,AGT00093,Death Claim,05-11-2023,27-11-2023,470,1660666,1167983,Partially Approved,6,FALSE,1,FALSE,FALSE,None
CLM000699,POL000725,CUST000507,AGT00257,Fire/Theft/Damage,26-01-2026,08-02-2026,164,60910,44888,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000700,POL000265,CUST001474,AGT00278,Death Claim,05-09-2024,20-09-2024,288,675238,487838,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000701,POL000652,CUST001362,AGT00250,Hospitalization,16-06-2026,24-06-2026,674,618836,502500,Approved,8,TRUE,1,FALSE,FALSE,None
CLM000702,POL000977,CUST003028,AGT00240,Death Claim,29-07-2026,04-08-2026,354,1909985,1367286,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000703,POL000464,CUST000814,AGT00243,Death Claim,10-12-2023,19-12-2023,146,1434549,1273125,Approved,4,FALSE,1,FALSE,FALSE,None
CLM000704,POL000837,CUST001267,AGT00093,Death Claim,21-07-2023,12-08-2023,81,2862882,2167351,Approved,4,FALSE,3,FALSE,FALSE,None
CLM000705,POL000851,CUST001169,AGT00338,Hospitalization,27-09-2026,08-10-2026,118,505044,431403,Approved,3,FALSE,1,FALSE,FALSE,None
CLM000706,POL000441,CUST002825,AGT00227,Fire/Theft/Damage,09-02-2023,04-03-2023,331,45135,32990,Approved,1,TRUE,3,FALSE,FALSE,None
CLM000707,POL000284,CUST002468,AGT00100,Death Claim,28-02-2027,12-03-2027,345,4791394,4543768,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000708,POL000785,CUST002859,AGT00271,Hospitalization,10-08-2025,31-08-2025,336,274495,256374,Partially Approved,2,FALSE,3,FALSE,FALSE,None
CLM000709,POL000534,CUST000010,AGT00138,Hospitalization,20-07-2024,13-08-2024,163,495376,404200,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000710,POL000931,CUST000790,AGT00149,Death Claim,28-12-2022,30-12-2022,116,1686075,1640851,Approved,3,FALSE,2,FALSE,FALSE,None
CLM000711,POL000369,CUST000198,AGT00222,Hospitalization,24-04-2024,26-04-2024,67,349107,263823,Partially Approved,1,FALSE,0,FALSE,FALSE,None
CLM000712,POL000699,CUST001673,AGT00128,Vehicle Damage/Accident,08-05-2024,19-05-2024,0,358636,338617,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000713,POL000719,CUST002808,AGT00081,Vehicle Damage/Accident,29-11-2022,07-12-2022,260,423969,119593,Under Investigation,3,FALSE,3,FALSE,TRUE,Staged Accident
CLM000714,POL000659,CUST000923,AGT00078,Hospitalization,16-08-2026,22-08-2026,58,880404,703331,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000715,POL000495,CUST001977,AGT00278,Hospitalization,25-07-2026,12-08-2026,71,1372231,995290,Approved,4,TRUE,1,FALSE,FALSE,None
CLM000716,POL000946,CUST000493,AGT00326,Vehicle Damage/Accident,12-01-2026,03-02-2026,333,744921,559728,Approved,5,TRUE,3,FALSE,FALSE,None
CLM000717,POL000154,CUST000246,AGT00118,Hospitalization,04-04-2022,03-05-2022,9,146685,18911,Partially Approved,3,TRUE,3,FALSE,TRUE,Early Claim Fraud
CLM000718,POL000620,CUST000132,AGT00229,Hospitalization,09-08-2023,20-08-2023,472,111738,98560,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000719,POL000316,CUST001508,AGT00295,Trip Cancellation/Medical,15-08-2022,08-09-2022,0,197600,152375,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000720,POL000300,CUST002298,AGT00370,Trip Cancellation/Medical,05-01-2025,11-01-2025,503,53231,45180,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000721,POL000440,CUST000339,AGT00375,Vehicle Damage/Accident,02-09-2022,11-09-2022,109,538582,394431,Partially Approved,1,TRUE,3,FALSE,FALSE,None
CLM000722,POL000995,CUST001825,AGT00204,Hospitalization,20-03-2026,11-04-2026,19,145933,106480,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000723,POL000811,CUST000520,AGT00228,Vehicle Damage/Accident,01-06-2025,15-06-2025,201,29521,28704,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000724,POL000151,CUST000158,AGT00048,Hospitalization,15-07-2025,03-08-2025,407,217951,182502,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000725,POL000970,CUST002085,AGT00145,Vehicle Damage/Accident,06-01-2024,31-01-2024,103,138099,111648,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000726,POL000406,CUST001919,AGT00302,Vehicle Damage/Accident,04-03-2024,30-03-2024,211,330810,122224,Under Investigation,5,TRUE,3,TRUE,TRUE,Fake Supporting Documents
CLM000727,POL000175,CUST002345,AGT00353,Vehicle Damage/Accident,15-12-2027,05-01-2028,698,407778,120085,Rejected,1,FALSE,1,FALSE,TRUE,Multiple/Duplicate Claims
CLM000728,POL000055,CUST001811,AGT00043,Vehicle Damage/Accident,05-08-2026,11-08-2026,49,47406,18836,Partially Approved,2,FALSE,2,FALSE,TRUE,Staged Accident
CLM000729,POL000779,CUST002931,AGT00371,Vehicle Damage/Accident,13-02-2027,05-03-2027,309,521089,407437,Approved,1,TRUE,1,FALSE,FALSE,None
CLM000730,POL000311,CUST001797,AGT00107,Vehicle Damage/Accident,03-06-2023,22-06-2023,62,37749,32823,Approved,10,TRUE,2,FALSE,FALSE,None
CLM000731,POL000154,CUST000246,AGT00118,Hospitalization,04-07-2022,14-07-2022,100,287894,87315,Under Investigation,3,TRUE,1,FALSE,TRUE,Multiple/Duplicate Claims
CLM000732,POL000897,CUST002838,AGT00338,Death Claim,02-04-2023,16-04-2023,59,231058,162863,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000733,POL000500,CUST001888,AGT00280,Fire/Theft/Damage,02-11-2024,07-11-2024,106,69895,62641,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000734,POL000996,CUST000308,AGT00262,Vehicle Damage/Accident,06-03-2025,18-03-2025,0,365461,342251,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000735,POL000501,CUST002448,AGT00172,Hospitalization,13-02-2024,03-03-2024,65,160718,142201,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000736,POL000190,CUST001362,AGT00085,Vehicle Damage/Accident,01-03-2024,30-03-2024,106,10324,9921,Approved,8,TRUE,2,FALSE,FALSE,None
CLM000737,POL000506,CUST002355,AGT00283,Vehicle Damage/Accident,01-02-2026,03-02-2026,180,311533,243906,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000738,POL000149,CUST002494,AGT00010,Vehicle Damage/Accident,17-09-2022,02-10-2022,182,259034,196242,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000739,POL000008,CUST001797,AGT00049,Vehicle Damage/Accident,04-09-2023,10-09-2023,157,106273,96621,Approved,10,TRUE,1,FALSE,FALSE,None
CLM000740,POL000660,CUST002161,AGT00309,Hospitalization,10-09-2023,18-09-2023,62,497755,376585,Partially Approved,2,FALSE,0,FALSE,FALSE,None
CLM000741,POL000685,CUST001565,AGT00366,Vehicle Damage/Accident,09-07-2026,23-07-2026,530,53162,38666,Approved,2,TRUE,0,FALSE,FALSE,None
CLM000742,POL000593,CUST000267,AGT00347,Fire/Theft/Damage,15-04-2026,18-04-2026,89,453487,330585,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000743,POL000591,CUST002292,AGT00079,Death Claim,24-08-2026,30-08-2026,44,1513936,1408744,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000744,POL000469,CUST003141,AGT00304,Hospitalization,23-02-2026,06-03-2026,145,290413,205792,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000745,POL000321,CUST001007,AGT00063,Vehicle Damage/Accident,20-11-2026,29-11-2026,248,737396,250220,Rejected,2,TRUE,1,FALSE,TRUE,Exaggerated Claim Amount
CLM000746,POL000572,CUST002912,AGT00374,Vehicle Damage/Accident,01-11-2022,18-11-2022,2,252855,186798,Approved,3,TRUE,3,FALSE,FALSE,None
CLM000747,POL000451,CUST003108,AGT00059,Vehicle Damage/Accident,26-09-2023,15-10-2023,58,490132,454094,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000748,POL000607,CUST001416,AGT00008,Hospitalization,05-10-2024,03-11-2024,313,2116553,598329,Partially Approved,3,TRUE,3,FALSE,TRUE,Multiple/Duplicate Claims
CLM000749,POL000824,CUST000959,AGT00003,Fire/Theft/Damage,23-06-2025,25-06-2025,127,1142002,26629,Under Investigation,7,TRUE,3,FALSE,TRUE,Exaggerated Claim Amount
CLM000750,POL000128,CUST001068,AGT00176,Hospitalization,25-10-2022,22-11-2022,94,288943,267307,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000751,POL000634,CUST000412,AGT00005,Fire/Theft/Damage,08-05-2024,16-05-2024,480,227927,210857,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000752,POL000287,CUST001006,AGT00201,Trip Cancellation/Medical,12-10-2024,06-11-2024,16,303210,83033,Partially Approved,4,FALSE,1,FALSE,TRUE,Staged Accident
CLM000753,POL000853,CUST000690,AGT00232,Vehicle Damage/Accident,12-01-2023,22-01-2023,172,772446,604635,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000754,POL000087,CUST001586,AGT00355,Trip Cancellation/Medical,04-04-2026,26-04-2026,75,427873,374766,Approved,1,TRUE,1,FALSE,FALSE,None
CLM000755,POL000894,CUST001618,AGT00346,Vehicle Damage/Accident,04-06-2024,07-06-2024,13,638310,625581,Partially Approved,3,TRUE,0,FALSE,FALSE,None
CLM000756,POL000081,CUST001799,AGT00041,Vehicle Damage/Accident,05-08-2025,15-08-2025,43,372348,266411,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000757,POL000534,CUST000010,AGT00138,Hospitalization,03-08-2024,27-08-2024,177,146645,114395,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000758,POL000252,CUST001236,AGT00043,Hospitalization,23-04-2025,19-05-2025,5,1701663,1336640,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000759,POL000190,CUST001362,AGT00085,Vehicle Damage/Accident,25-04-2024,18-05-2024,161,22515,20028,Approved,8,FALSE,0,FALSE,FALSE,None
CLM000760,POL000824,CUST000959,AGT00003,Fire/Theft/Damage,04-09-2026,06-09-2026,565,202470,181281,Approved,7,FALSE,3,FALSE,FALSE,None
CLM000761,POL000598,CUST000915,AGT00309,Trip Cancellation/Medical,25-08-2024,21-09-2024,285,153336,56752,Partially Approved,4,TRUE,1,TRUE,TRUE,Fake Supporting Documents
CLM000762,POL000484,CUST001866,AGT00038,Vehicle Damage/Accident,05-02-2024,12-02-2024,76,472858,361656,Approved,4,TRUE,3,FALSE,FALSE,None
CLM000763,POL000379,CUST001366,AGT00340,Vehicle Damage/Accident,01-06-2023,02-06-2023,26,178637,174789,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000764,POL000456,CUST000924,AGT00262,Death Claim,10-11-2022,04-12-2022,112,1864915,1728570,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000765,POL000879,CUST001796,AGT00178,Hospitalization,12-06-2025,24-06-2025,89,212647,208453,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000766,POL000008,CUST001797,AGT00049,Vehicle Damage/Accident,31-12-2024,05-01-2025,641,25939,24613,Approved,10,TRUE,0,FALSE,FALSE,None
CLM000767,POL000318,CUST000775,AGT00118,Vehicle Damage/Accident,27-09-2027,06-10-2027,826,98401,15742,Rejected,1,FALSE,0,FALSE,TRUE,Staged Accident
CLM000768,POL000334,CUST000843,AGT00362,Hospitalization,18-11-2025,30-11-2025,95,2239080,1649244,Approved,1,TRUE,1,FALSE,FALSE,None
CLM000769,POL000230,CUST001572,AGT00161,Death Claim,14-11-2023,25-11-2023,28,793153,705006,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000770,POL000664,CUST000936,AGT00098,Fire/Theft/Damage,02-10-2023,14-10-2023,434,364232,293424,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000771,POL000508,CUST000435,AGT00257,Death Claim,06-03-2025,09-03-2025,283,1675200,1386435,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000772,POL000790,CUST001791,AGT00187,Hospitalization,16-02-2024,28-02-2024,128,651479,539270,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000773,POL000527,CUST000191,AGT00006,Vehicle Damage/Accident,03-06-2025,26-06-2025,81,53138,52126,Approved,3,TRUE,2,FALSE,FALSE,None
CLM000774,POL000980,CUST002970,AGT00074,Hospitalization,02-08-2022,26-08-2022,107,1154964,832334,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000775,POL000475,CUST003191,AGT00258,Fire/Theft/Damage,21-07-2024,22-07-2024,417,103119,78157,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000776,POL000924,CUST001652,AGT00015,Hospitalization,15-12-2022,21-12-2022,36,198317,174991,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000777,POL000406,CUST001919,AGT00302,Vehicle Damage/Accident,27-05-2024,07-06-2024,295,432732,417641,Approved,5,FALSE,1,FALSE,FALSE,None
CLM000778,POL000287,CUST001006,AGT00201,Trip Cancellation/Medical,29-09-2024,01-10-2024,3,187936,183309,Approved,4,TRUE,3,FALSE,FALSE,None
CLM000779,POL000969,CUST002020,AGT00048,Vehicle Damage/Accident,04-10-2024,12-10-2024,455,346561,300679,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000780,POL000760,CUST000207,AGT00313,Vehicle Damage/Accident,05-05-2024,27-05-2024,124,127623,90659,Approved,3,TRUE,3,FALSE,FALSE,None
CLM000781,POL000767,CUST003168,AGT00100,Vehicle Damage/Accident,15-07-2023,26-07-2023,46,661393,109350,Under Investigation,4,TRUE,0,FALSE,TRUE,Multiple/Duplicate Claims
CLM000782,POL000446,CUST000959,AGT00174,Trip Cancellation/Medical,19-02-2022,18-03-2022,0,423223,412917,Approved,7,FALSE,1,FALSE,FALSE,None
CLM000783,POL000343,CUST000619,AGT00340,Trip Cancellation/Medical,21-04-2023,03-05-2023,147,352605,299708,Partially Approved,1,FALSE,0,FALSE,FALSE,None
CLM000784,POL000325,CUST000211,AGT00269,Hospitalization,27-07-2025,15-08-2025,50,492000,451648,Approved,3,TRUE,0,FALSE,FALSE,None
CLM000785,POL000877,CUST002474,AGT00118,Vehicle Damage/Accident,16-12-2026,05-01-2027,179,779403,200834,Rejected,5,FALSE,2,FALSE,TRUE,Exaggerated Claim Amount
CLM000786,POL000167,CUST002858,AGT00123,Vehicle Damage/Accident,27-06-2022,20-07-2022,59,31968,22617,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000787,POL000593,CUST000267,AGT00347,Fire/Theft/Damage,01-02-2026,10-02-2026,16,539828,471544,Approved,2,TRUE,2,FALSE,FALSE,None
CLM000788,POL000296,CUST001673,AGT00288,Death Claim,04-07-2025,15-07-2025,126,2822883,2683134,Partially Approved,3,TRUE,1,FALSE,FALSE,None
CLM000789,POL000581,CUST001487,AGT00048,Trip Cancellation/Medical,19-08-2023,14-09-2023,149,160109,159641,Approved,2,TRUE,0,FALSE,FALSE,None
CLM000790,POL000183,CUST001678,AGT00048,Fire/Theft/Damage,03-03-2024,21-03-2024,108,124801,119058,Approved,7,FALSE,2,FALSE,FALSE,None
CLM000791,POL000839,CUST000059,AGT00281,Vehicle Damage/Accident,20-08-2026,29-08-2026,110,203292,176091,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000792,POL000576,CUST001678,AGT00340,Death Claim,30-06-2022,15-07-2022,160,940347,829967,Approved,7,TRUE,3,FALSE,FALSE,None
CLM000793,POL000776,CUST001231,AGT00191,Hospitalization,11-09-2022,03-10-2022,134,338711,320843,Approved,2,TRUE,0,FALSE,FALSE,None
CLM000794,POL000839,CUST000059,AGT00281,Vehicle Damage/Accident,27-05-2026,14-06-2026,25,606164,63685,Under Investigation,3,TRUE,3,FALSE,TRUE,Early Claim Fraud
CLM000795,POL000086,CUST001806,AGT00001,Death Claim,03-01-2024,11-01-2024,39,3731239,3677111,Approved,4,FALSE,3,FALSE,FALSE,None
CLM000796,POL000556,CUST000047,AGT00057,Trip Cancellation/Medical,28-08-2025,01-09-2025,27,504554,433596,Partially Approved,2,FALSE,2,FALSE,FALSE,None
CLM000797,POL000806,CUST000988,AGT00088,Trip Cancellation/Medical,30-09-2025,27-10-2025,212,11776,11606,Approved,3,FALSE,2,FALSE,FALSE,None
CLM000798,POL000885,CUST000444,AGT00005,Vehicle Damage/Accident,31-10-2026,13-11-2026,135,685131,636730,Approved,3,TRUE,1,FALSE,FALSE,None
CLM000799,POL000149,CUST002494,AGT00010,Vehicle Damage/Accident,28-06-2022,13-07-2022,101,577273,171273,Rejected,2,TRUE,1,FALSE,TRUE,Multiple/Duplicate Claims
CLM000800,POL000772,CUST001594,AGT00325,Hospitalization,13-01-2027,21-01-2027,288,80423,60283,Approved,3,FALSE,2,FALSE,FALSE,None
CLM000801,POL000928,CUST002321,AGT00204,Hospitalization,15-01-2024,31-01-2024,70,410449,330860,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000802,POL000823,CUST001935,AGT00232,Hospitalization,17-10-2026,28-10-2026,151,736610,573963,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000803,POL000861,CUST000332,AGT00225,Hospitalization,01-07-2025,24-07-2025,13,247923,35965,Rejected,1,FALSE,0,FALSE,TRUE,Early Claim Fraud
CLM000804,POL000956,CUST000855,AGT00285,Vehicle Damage/Accident,17-09-2024,10-10-2024,245,69456,61202,Approved,3,TRUE,0,FALSE,FALSE,None
CLM000805,POL000059,CUST002563,AGT00202,Vehicle Damage/Accident,04-08-2026,31-08-2026,213,126830,2087,Partially Approved,1,TRUE,0,FALSE,TRUE,Exaggerated Claim Amount
CLM000806,POL000606,CUST002200,AGT00367,Hospitalization,22-04-2023,05-05-2023,291,394497,282825,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000807,POL000835,CUST000233,AGT00376,Hospitalization,17-09-2025,24-09-2025,388,625792,621217,Approved,3,FALSE,3,FALSE,FALSE,None
CLM000808,POL000005,CUST000318,AGT00171,Hospitalization,11-06-2024,29-06-2024,255,1592203,1317606,Partially Approved,1,TRUE,0,FALSE,FALSE,None
CLM000809,POL000083,CUST002802,AGT00186,Death Claim,18-07-2025,26-07-2025,334,500752,478379,Approved,4,FALSE,1,FALSE,FALSE,None
CLM000810,POL000840,CUST002819,AGT00170,Vehicle Damage/Accident,20-06-2023,22-06-2023,76,331897,239691,Approved,2,TRUE,2,FALSE,FALSE,None
CLM000811,POL000383,CUST001492,AGT00269,Hospitalization,15-02-2025,18-02-2025,75,790189,745163,Approved,3,TRUE,2,FALSE,FALSE,None
CLM000812,POL000549,CUST002070,AGT00322,Hospitalization,28-07-2026,07-08-2026,519,532189,400217,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000813,POL000479,CUST002255,AGT00151,Hospitalization,22-03-2027,29-03-2027,442,1984623,541021,Under Investigation,7,TRUE,1,FALSE,TRUE,Multiple/Duplicate Claims
CLM000814,POL000027,CUST000281,AGT00108,Death Claim,03-01-2026,26-01-2026,143,1587540,1426471,Approved,3,FALSE,1,FALSE,FALSE,None
CLM000815,POL000525,CUST001030,AGT00060,Hospitalization,09-09-2024,07-10-2024,82,132598,129010,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000816,POL000902,CUST001185,AGT00217,Vehicle Damage/Accident,10-11-2026,17-11-2026,361,376115,299463,Partially Approved,2,TRUE,1,FALSE,FALSE,None
CLM000817,POL000577,CUST001983,AGT00254,Trip Cancellation/Medical,23-11-2022,27-11-2022,70,12521,9173,Partially Approved,3,TRUE,1,FALSE,FALSE,None
CLM000818,POL000414,CUST002082,AGT00102,Death Claim,22-03-2025,12-04-2025,30,1719776,1649901,Partially Approved,3,FALSE,3,FALSE,FALSE,None
CLM000819,POL000715,CUST001739,AGT00037,Hospitalization,02-08-2022,25-08-2022,183,609873,487577,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000820,POL000180,CUST000357,AGT00340,Vehicle Damage/Accident,03-08-2022,11-08-2022,7,593326,456718,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000821,POL000809,CUST002647,AGT00023,Death Claim,19-06-2023,08-07-2023,85,347560,293987,Partially Approved,5,FALSE,2,FALSE,FALSE,None
CLM000822,POL000991,CUST002307,AGT00001,Vehicle Damage/Accident,01-03-2023,23-03-2023,296,83201,61888,Approved,3,TRUE,1,FALSE,FALSE,None
CLM000823,POL000464,CUST000814,AGT00243,Death Claim,17-09-2023,29-09-2023,62,1474307,194293,Partially Approved,4,FALSE,0,FALSE,TRUE,Staged Accident
CLM000824,POL000783,CUST003138,AGT00340,Trip Cancellation/Medical,31-12-2026,25-01-2027,482,267913,218505,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000825,POL000901,CUST000038,AGT00106,Death Claim,20-07-2025,30-07-2025,561,3950242,3093737,Partially Approved,2,TRUE,3,FALSE,FALSE,None
CLM000826,POL000527,CUST000191,AGT00006,Vehicle Damage/Accident,12-01-2026,26-01-2026,304,388853,324722,Approved,3,FALSE,3,FALSE,FALSE,None
CLM000827,POL000001,CUST000680,AGT00223,Hospitalization,29-12-2026,25-01-2027,790,243259,198352,Approved,3,TRUE,2,FALSE,FALSE,None
CLM000828,POL000271,CUST002336,AGT00066,Vehicle Damage/Accident,26-05-2025,07-06-2025,136,300279,279973,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000829,POL000484,CUST001866,AGT00038,Vehicle Damage/Accident,20-04-2024,11-05-2024,151,206065,201021,Approved,4,FALSE,1,FALSE,FALSE,None
CLM000830,POL000956,CUST000855,AGT00285,Vehicle Damage/Accident,06-12-2024,26-12-2024,325,26145,19093,Approved,3,FALSE,2,FALSE,FALSE,None
CLM000831,POL000048,CUST002918,AGT00313,Vehicle Damage/Accident,19-05-2023,13-06-2023,122,321549,304503,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000832,POL000694,CUST001664,AGT00320,Vehicle Damage/Accident,19-12-2024,23-12-2024,93,169034,165574,Approved,2,TRUE,0,FALSE,FALSE,None
CLM000833,POL000999,CUST002845,AGT00104,Hospitalization,10-06-2023,29-06-2023,171,392882,355944,Approved,3,FALSE,2,FALSE,FALSE,None
CLM000834,POL000183,CUST001678,AGT00048,Fire/Theft/Damage,26-05-2024,24-06-2024,192,276920,276622,Approved,7,FALSE,0,FALSE,FALSE,None
